"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/17/2019","AQS","482010062","1","11","ug/m3 SC","10","Houston Monroe","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.625556","-95.267222"
"12/23/2019","AQS","482010062","1","33","ug/m3 SC","31","Houston Monroe","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.625556","-95.267222"
"12/29/2019","AQS","482010062","1","8","ug/m3 SC","7","Houston Monroe","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.625556","-95.267222"
"01/03/2019","AQS","482010066","1","3","ug/m3 SC","3","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/09/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/15/2019","AQS","482010066","1","24","ug/m3 SC","22","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/21/2019","AQS","482010066","1","11","ug/m3 SC","10","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/27/2019","AQS","482010066","1","9","ug/m3 SC","8","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/02/2019","AQS","482010066","1","10","ug/m3 SC","9","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/08/2019","AQS","482010066","1","7","ug/m3 SC","6","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/14/2019","AQS","482010066","1","20","ug/m3 SC","19","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/20/2019","AQS","482010066","1","8","ug/m3 SC","7","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/26/2019","AQS","482010066","1","15","ug/m3 SC","14","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/04/2019","AQS","482010066","1","12","ug/m3 SC","11","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/10/2019","AQS","482010066","1","15","ug/m3 SC","14","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/16/2019","AQS","482010066","1","10","ug/m3 SC","9","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/22/2019","AQS","482010066","1","18","ug/m3 SC","17","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/28/2019","AQS","482010066","1","15","ug/m3 SC","14","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/06/2019","AQS","482010066","1","18","ug/m3 SC","17","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/09/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/15/2019","AQS","482010066","1","13","ug/m3 SC","12","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/21/2019","AQS","482010066","1","11","ug/m3 SC","10","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/27/2019","AQS","482010066","1","18","ug/m3 SC","17","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/03/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/09/2019","AQS","482010066","1","22","ug/m3 SC","20","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/15/2019","AQS","482010066","1","13","ug/m3 SC","12","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/21/2019","AQS","482010066","1","30","ug/m3 SC","28","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/27/2019","AQS","482010066","1","15","ug/m3 SC","14","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/02/2019","AQS","482010066","1","9","ug/m3 SC","8","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/08/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/14/2019","AQS","482010066","1","16","ug/m3 SC","15","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/20/2019","AQS","482010066","1","28","ug/m3 SC","26","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/26/2019","AQS","482010066","1","31","ug/m3 SC","29","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"07/02/2019","AQS","482010066","1","12","ug/m3 SC","11","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"07/08/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"07/14/2019","AQS","482010066","1","10","ug/m3 SC","9","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"07/20/2019","AQS","482010066","1","17","ug/m3 SC","16","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"07/26/2019","AQS","482010066","1","19","ug/m3 SC","18","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"08/01/2019","AQS","482010066","1","17","ug/m3 SC","16","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"08/07/2019","AQS","482010066","1","24","ug/m3 SC","22","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"08/13/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"08/19/2019","AQS","482010066","1","33","ug/m3 SC","31","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"08/25/2019","AQS","482010066","1","11","ug/m3 SC","10","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"08/31/2019","AQS","482010066","1","15","ug/m3 SC","14","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"09/06/2019","AQS","482010066","1","16","ug/m3 SC","15","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"09/12/2019","AQS","482010066","1","15","ug/m3 SC","14","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"09/18/2019","AQS","482010066","1","10","ug/m3 SC","9","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"09/24/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"09/30/2019","AQS","482010066","1","15","ug/m3 SC","14","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"10/06/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"10/12/2019","AQS","482010066","1","8","ug/m3 SC","7","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"10/18/2019","AQS","482010066","1","17","ug/m3 SC","16","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"10/24/2019","AQS","482010066","1","19","ug/m3 SC","18","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"10/30/2019","AQS","482010066","1","5","ug/m3 SC","5","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"11/05/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"11/11/2019","AQS","482010066","1","12","ug/m3 SC","11","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"11/17/2019","AQS","482010066","1","17","ug/m3 SC","16","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"11/23/2019","AQS","482010066","1","8","ug/m3 SC","7","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"11/29/2019","AQS","482010066","1","13","ug/m3 SC","12","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"12/05/2019","AQS","482010066","1","20","ug/m3 SC","19","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"12/11/2019","AQS","482010066","1","7","ug/m3 SC","6","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"12/17/2019","AQS","482010066","1","8","ug/m3 SC","7","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"12/23/2019","AQS","482010066","1","14","ug/m3 SC","13","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"12/29/2019","AQS","482010066","1","7","ug/m3 SC","6","Houston Westhollow","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/03/2019","AQS","482011035","1","7","ug/m3 SC","6","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/09/2019","AQS","482011035","1","20","ug/m3 SC","19","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/15/2019","AQS","482011035","1","41","ug/m3 SC","38","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/21/2019","AQS","482011035","1","27","ug/m3 SC","25","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/27/2019","AQS","482011035","1","18","ug/m3 SC","17","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/02/2019","AQS","482011035","1","15","ug/m3 SC","14","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/08/2019","AQS","482011035","1","10","ug/m3 SC","9","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/14/2019","AQS","482011035","1","54","ug/m3 SC","50","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/20/2019","AQS","482011035","1","13","ug/m3 SC","12","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/26/2019","AQS","482011035","1","22","ug/m3 SC","20","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/04/2019","AQS","482011035","1","18","ug/m3 SC","17","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/10/2019","AQS","482011035","1","16","ug/m3 SC","15","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/16/2019","AQS","482011035","1","15","ug/m3 SC","14","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/28/2019","AQS","482011035","1","47","ug/m3 SC","44","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/03/2019","AQS","482011035","1","59","ug/m3 SC","53","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/11/2019","AQS","482011035","1","60","ug/m3 SC","53","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/15/2019","AQS","482011035","1","42","ug/m3 SC","39","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/21/2019","AQS","482011035","1","20","ug/m3 SC","19","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/27/2019","AQS","482011035","1","34","ug/m3 SC","31","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/07/2019","AQS","482011035","1","25","ug/m3 SC","23","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/09/2019","AQS","482011035","1","37","ug/m3 SC","34","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/15/2019","AQS","482011035","1","26","ug/m3 SC","24","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/21/2019","AQS","482011035","1","64","ug/m3 SC","55","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"05/27/2019","AQS","482011035","1","27","ug/m3 SC","25","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"06/02/2019","AQS","482011035","1","13","ug/m3 SC","12","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"06/12/2019","AQS","482011035","1","29","ug/m3 SC","27","Clinton","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
